Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Dissolved Solids|325|mg/l|!|03/11/2014|08:00:00 AM|160.1||Total|10|mg/l|40|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Arsenic|5|ug/l|I|03/20/2014|10:32:00 AM|200.7(W)||Total|4|ug/l|16|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,1-Dichloropropene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|*Non-detect||U|03/06/2014|12:11:00 PM|365.1||Dissolved|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.1|m||Fecal Coliform|34|cfu/100ml|B|03/06/2014|06:00:00 PM|9222-D||Total|1|cfu/100ml|1|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Trichloroethylene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Monobromobenzene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|1.7|mg/l||03/18/2014|03:39:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,4-Dichlorobenzene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Tetrachloroethylene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,1,2,2-Tetrachloroethane|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.2|ug/l|0.8|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,2-Dichlorobenzene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,2-Dichloropropane|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||n-Propylbenzene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,2,4-Trimethylbenzene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Phenols (mixture)|*Non-detect||U|03/13/2014|12:58:00 PM|420.2||Total|4|ug/l|16|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||2-Chloroethyl vinyl ether|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Chromium|*Non-detect||U|03/20/2014|10:32:00 AM|200.7(W)||Total|0.7|ug/l|2.8|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,1,1-Trichloroethane|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Chlorobenzene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m|||*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.3|ug/l|1.2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|0.02|mg/l|I|03/18/2014|12:25:00 PM|350.1||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,1,2-Trichloroethane|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,3-Dichlorobenzene|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.2|ug/l|0.8|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,2,3-Trichloropropane|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||1,1-Dichloroethane|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|NO04|3305|03/05/2014|12:20:00 PM|Sample|Routine Sample|0.5|m||Dichlorobromomethane|*Non-detect||U|03/17/2014|11:39:00 AM|8260A||Total|0.3|ug/l|1.2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|31647|umho/cm|D|03/05/2014|12:17:00 PM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|26.11|deg C|D|03/05/2014|12:17:00 PM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|32657|umho/cm|D|03/05/2014|12:17:00 PM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.59|None|D|03/05/2014|12:17:00 PM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|75.2|%|D|03/05/2014|12:17:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|87.8|%|D|03/05/2014|12:17:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|6.34|mg/l|D|03/05/2014|12:17:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|26.32|deg C|D|03/05/2014|12:17:00 PM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|5.43|mg/l|D|03/05/2014|12:17:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.68|None|D|03/05/2014|12:17:00 PM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|20.37|ppth|D|03/05/2014|12:17:00 PM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:17:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|19.67|ppth|D|03/05/2014|12:17:00 PM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.013|mg/l||03/24/2014|01:04:00 PM|365.1|J: Lfb Dup > Qc Limits, %Rpd Acceptable|Total|0.002|mg/l|0.008|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Field Msr/Obs|Routine Msr/Obs|1.314|m||Temperature, water|26.18|deg C|D|03/05/2014|12:15:00 PM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Field Msr/Obs|Routine Msr/Obs|1.314|m||Salinity|20.74|ppth|D|03/05/2014|12:15:00 PM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|1.09|mg/l||03/19/2014|01:12:00 PM|350.1||Total|0.02|mg/l|0.08|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Field Msr/Obs|Routine Msr/Obs|1.314|m||Dissolved oxygen saturation|93.5|%|D|03/05/2014|12:15:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Field Msr/Obs|Routine Msr/Obs|1.314|m||Dissolved oxygen (DO)|6.73|mg/l|D|03/05/2014|12:15:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Field Msr/Obs|Routine Msr/Obs|1.314|m||Specific conductance|33194|umho/cm|D|03/05/2014|12:15:00 PM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|1.06|mg/l||03/19/2014|02:30:00 PM|350.1||Dissolved|0.02|mg/l|0.08|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Field Msr/Obs|Routine Msr/Obs|1.314|m||pH|7.7|None|D|03/05/2014|12:15:00 PM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Sample|Routine Sample|0.5|m||Turbidity|0.6|NTU||03/06/2014|02:31:00 PM|180.1||Total|0.1|NTU|0.4|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.26|mg/l||03/25/2014|01:00:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|1.65|mg/l||03/28/2014|01:11:00 PM|351.2||Total|0.08|mg/l|0.32|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Sample|Routine Sample|0.1|m||Fecal Coliform|46|cfu/100ml|B|03/06/2014|06:00:00 PM|9222-D||Total|1|cfu/100ml|1|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|GL02|3298|03/05/2014|12:15:00 PM|Field Msr/Obs|Routine Msr/Obs|1.314|m||Depth|1.314|m|D|03/05/2014|12:15:00 PM|FP||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:14:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|74.3|%|D|03/05/2014|12:14:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:14:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|5.89|ppth|D|03/05/2014|12:14:00 PM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:14:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|5.84|mg/l|D|03/05/2014|12:14:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:14:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.69|None|D|03/05/2014|12:14:00 PM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:14:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|10448|umho/cm|D|03/05/2014|12:14:00 PM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:14:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|25.86|deg C|D|03/05/2014|12:14:00 PM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:13:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|17578|umho/cm|D|03/05/2014|12:13:00 PM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:13:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|89.2|%|D|03/05/2014|12:13:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:13:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|6.88|mg/l|D|03/05/2014|12:13:00 PM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:13:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|10.35|ppth|D|03/05/2014|12:13:00 PM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:13:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.82|None|D|03/05/2014|12:13:00 PM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|PR01|3298B1|03/05/2014|12:13:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|25.56|deg C|D|03/05/2014|12:13:00 PM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:12:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.23|ppth|D|03/05/2014|12:12:00 PM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:12:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|99.2|%|D|03/05/2014|12:12:00 PM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:12:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|8.19|mg/l|D|03/05/2014|12:12:00 PM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:12:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.98|None|D|03/05/2014|12:12:00 PM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:12:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|24.98|deg C|D|03/05/2014|12:12:00 PM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:12:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|486|umho/cm|D|03/05/2014|12:12:00 PM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|24.92|deg C|D|03/05/2014|12:11:00 PM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|487|umho/cm|D|03/05/2014|12:11:00 PM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Routine Msr/Obs|4.144|m||pH|7.92|None|D|03/05/2014|12:11:00 PM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|8.2|mg/l|D|03/05/2014|12:11:00 PM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Routine Msr/Obs|4.144|m||Depth|4.144|m|D|03/05/2014|12:11:00 PM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.96|None|D|03/05/2014|12:11:00 PM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.23|ppth|D|03/05/2014|12:11:00 PM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Routine Msr/Obs|4.144|m||Specific conductance|481|umho/cm|D|03/05/2014|12:11:00 PM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Routine Msr/Obs|4.144|m||Dissolved oxygen saturation|97.4|%|D|03/05/2014|12:11:00 PM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Routine Msr/Obs|4.144|m||Dissolved oxygen (DO)|8.08|mg/l|D|03/05/2014|12:11:00 PM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Routine Msr/Obs|4.144|m||Salinity|0.23|ppth|D|03/05/2014|12:11:00 PM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|99.2|%|D|03/05/2014|12:11:00 PM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:11:00 PM|Field Msr/Obs|Routine Msr/Obs|4.144|m||Temperature, water|24.74|deg C|D|03/05/2014|12:11:00 PM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||2-Ethyltoluene|*Non-detect||U|03/14/2014|02:59:00 PM|8260A|Non-accredited compounds.|Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||4-Chlorotoluene|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||m & p Xylene mix|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m|||*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.05|mg/l||03/18/2014|04:06:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||Methyl chloride|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||1,3-Dichloropropane|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|*Non-detect||U|03/10/2014|01:14:00 PM|350.1||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||1,1,2-Trichloroethane|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||Total Suspended Solids (TSS)|*Non-detect||U|03/11/2014|08:00:00 AM|160.2||Total|6|mg/l|24|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m|||*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||Ethyl benzene|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||cis-1,2-Dichloroethylene|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||1,2,4-Trimethylbenzene|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|AR03|3303|03/05/2014|12:10:00 PM|Sample|Routine Sample|0.5|m||Styrene|*Non-detect||U|03/14/2014|02:59:00 PM|8260A||Total|0.5|ug/l|2|Water|Estuary
