"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...1770","PALMBEACH","28","11/21/2019 14:00:00",11.6,"ug/L",26.5391027777778,-79.94265,0.5
"...1771","PALMBEACH","27A","11/21/2019 09:45:00",13.6,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...1772","PALMBEACH","11","02/10/2020 13:40:00",1.8,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...1773","PALMBEACH","13","02/10/2020 14:00:00",4.3,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...1774","PALMBEACH","15","03/24/2020 10:20:00",1.2,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...1775","PALMBEACH","24","07/21/2020 13:45:00",23.5,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...1776","PALMBEACH","22","09/10/2019 14:30:00",21.1,"ug/L",26.6092416666667,-79.9223777777778,0.5
"...1777","PALMBEACH","C17S44","09/23/2024 11:22:00",11.9,"ug/L",26.8174888888889,-79.9184444444444,0.5
"...1778","PALMBEACH","27A","10/17/2023 09:50:00",1.4,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...1779","PALMBEACH","13","01/25/2024 13:35:00",1.5,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...1780","PALMBEACH","27B","07/23/2020 13:45:00",17.5,"ug/L",26.5386055555556,-79.7948055555556,0.5
"...1781","PALMBEACH","31E","07/23/2020 10:40:00",42.1,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...1782","PALMBEACH","31C","03/14/2019 11:00:00",14.4,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...1783","PALMBEACH","18D","10/09/2019 10:35:00",4.9,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...1784","PALMBEACH","18C","07/24/2019 10:35:00",2.2,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...1785","PALMBEACH","13","02/28/2024 12:00:00",1,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...1786","PALMBEACH","28","03/12/2024 14:10:00",1,"ug/L",26.5391027777778,-79.94265,0.5
